serial,day,month,year,season,fish_id,species,tl_mm,wt_g,lat,long
510,20,9,2016,Autumn,1291,Walleye,145,21.5,41.8787,-83.0435
510,20,9,2016,Autumn,1292,Yellow Perch,87,6.5,41.8787,-83.0435
510,20,9,2016,Autumn,1293,Yellow Perch,87,7,41.8787,-83.0435
510,20,9,2016,Autumn,1294,Yellow Perch,130,22,41.8787,-83.0435
510,20,9,2016,Autumn,1295,Yellow Perch,92,8,41.8787,-83.0435
510,20,9,2016,Autumn,1296,Yellow Perch,84,6,41.8787,-83.0435
510,20,9,2016,Autumn,1297,Yellow Perch,250,183.5,41.8787,-83.0435
510,20,9,2016,Autumn,1298,Yellow Perch,174,62,41.8787,-83.0435
510,20,9,2016,Autumn,1299,Yellow Perch,206,105.5,41.8787,-83.0435
510,20,9,2016,Autumn,1300,Yellow Perch,200,85.5,41.8787,-83.0435
510,20,9,2016,Autumn,1301,Yellow Perch,181,67.5,41.8787,-83.0435
510,20,9,2016,Autumn,1302,Yellow Perch,153,37,41.8787,-83.0435
510,20,9,2016,Autumn,1303,Yellow Perch,135,25,41.8787,-83.0435
510,20,9,2016,Autumn,1304,Freshwater Drum,193,69.5,41.8787,-83.0435
520,19,9,2016,Autumn,201,White Bass,107,14,41.5653,-82.754
520,19,9,2016,Autumn,202,White Bass,96,9,41.5653,-82.754
510,20,9,2016,Autumn,1307,White Perch,94,10,41.8787,-83.0435
510,20,9,2016,Autumn,1308,White Perch,110,16.5,41.8787,-83.0435
510,20,9,2016,Autumn,1309,White Perch,84,7.5,41.8787,-83.0435
510,20,9,2016,Autumn,1310,White Perch,91,11,41.8787,-83.0435
510,20,9,2016,Autumn,1311,White Perch,104,15,41.8787,-83.0435
510,20,9,2016,Autumn,1312,Spottail Shiner,77,4.5,41.8787,-83.0435
510,20,9,2016,Autumn,1313,Spottail Shiner,83,6,41.8787,-83.0435
510,20,9,2016,Autumn,1314,Spottail Shiner,71,4,41.8787,-83.0435
510,20,9,2016,Autumn,1315,Spottail Shiner,80,5.5,41.8787,-83.0435
510,20,9,2016,Autumn,1316,Trout Perch,69,3.5,41.8787,-83.0435
510,20,9,2016,Autumn,1317,Trout Perch,80,3,41.8787,-83.0435
510,20,9,2016,Autumn,1318,Trout Perch,73,2.5,41.8787,-83.0435
510,20,9,2016,Autumn,1319,Trout Perch,71,2,41.8787,-83.0435
510,20,9,2016,Autumn,1320,Trout Perch,69,3,41.8787,-83.0435
510,20,9,2016,Autumn,1321,Spottail Shiner,33,0.6,41.8787,-83.0435
510,20,9,2016,Autumn,1322,Spottail Shiner,45,0.6,41.8787,-83.0435
510,20,9,2016,Autumn,1323,Spottail Shiner,44,0.6,41.8787,-83.0435
510,20,9,2016,Autumn,1324,Spottail Shiner,37,0.6,41.8787,-83.0435
510,20,9,2016,Autumn,1325,Spottail Shiner,33,0.6,41.8787,-83.0435
510,20,9,2016,Autumn,1326,Freshwater Drum,538,1772,41.8787,-83.0435
510,20,9,2016,Autumn,1327,Freshwater Drum,484,1514,41.8787,-83.0435
510,20,9,2016,Autumn,1328,Freshwater Drum,435,884,41.8787,-83.0435
510,20,9,2016,Autumn,1329,Walleye,286,240,41.8787,-83.0435
510,20,9,2016,Autumn,1330,Walleye,286,242,41.8787,-83.0435
510,20,9,2016,Autumn,1331,Walleye,285,240,41.8787,-83.0435
510,20,9,2016,Autumn,1332,Walleye,306,182,41.8787,-83.0435
510,20,9,2016,Autumn,1333,Walleye,306,232,41.8787,-83.0435
515,20,9,2016,Autumn,1334,Walleye,721,3784,41.8828,-82.945
515,20,9,2016,Autumn,1335,Walleye,168,34,41.8828,-82.945
515,20,9,2016,Autumn,1336,Walleye,170,37,41.8828,-82.945
515,20,9,2016,Autumn,1337,Silver Chub,211,95,41.8828,-82.945
515,20,9,2016,Autumn,1338,Silver Chub,139,27,41.8828,-82.945
515,20,9,2016,Autumn,1339,Silver Chub,154,35,41.8828,-82.945
515,20,9,2016,Autumn,1340,Silver Chub,156,36,41.8828,-82.945
515,20,9,2016,Autumn,1341,Walleye,286,172,41.8828,-82.945
515,20,9,2016,Autumn,1342,Walleye,299,209,41.8828,-82.945
515,20,9,2016,Autumn,1343,Walleye,290,202,41.8828,-82.945
515,20,9,2016,Autumn,1344,Walleye,297,205,41.8828,-82.945
515,20,9,2016,Autumn,1345,Walleye,304,233,41.8828,-82.945
515,20,9,2016,Autumn,1346,Walleye,402,520,41.8828,-82.945
515,20,9,2016,Autumn,1347,Freshwater Drum,156,39,41.8828,-82.945
515,20,9,2016,Autumn,1348,Yellow Perch,179,75,41.8828,-82.945
515,20,9,2016,Autumn,1349,Yellow Perch,181,68,41.8828,-82.945
515,20,9,2016,Autumn,1350,Yellow Perch,214,110,41.8828,-82.945
515,20,9,2016,Autumn,1351,Yellow Perch,169,57,41.8828,-82.945
515,20,9,2016,Autumn,1352,Yellow Perch,190,89,41.8828,-82.945
515,20,9,2016,Autumn,1353,Yellow Perch,222,130,41.8828,-82.945
515,20,9,2016,Autumn,1354,Yellow Perch,175,62,41.8828,-82.945
515,20,9,2016,Autumn,1355,Yellow Perch,190,78,41.8828,-82.945
515,20,9,2016,Autumn,1356,Yellow Perch,189,82,41.8828,-82.945
515,20,9,2016,Autumn,1357,Yellow Perch,214,109,41.8828,-82.945
515,20,9,2016,Autumn,1358,Yellow Perch,168,54,41.8828,-82.945
515,20,9,2016,Autumn,1359,Yellow Perch,176,53,41.8828,-82.945
515,20,9,2016,Autumn,1360,Yellow Perch,144,34,41.8828,-82.945
515,20,9,2016,Autumn,1361,Yellow Perch,101,12,41.8828,-82.945
515,20,9,2016,Autumn,1362,Yellow Perch,112,15,41.8828,-82.945
515,20,9,2016,Autumn,1363,Yellow Perch,93,10,41.8828,-82.945
515,20,9,2016,Autumn,1364,Yellow Perch,86,8,41.8828,-82.945
515,20,9,2016,Autumn,1365,Yellow Perch,87,7,41.8828,-82.945
515,20,9,2016,Autumn,1366,Gizzard Shad,102,11,41.8828,-82.945
515,20,9,2016,Autumn,1367,Gizzard Shad,112,13,41.8828,-82.945
515,20,9,2016,Autumn,1368,Gizzard Shad,129,20,41.8828,-82.945
515,20,9,2016,Autumn,1369,Gizzard Shad,115,15,41.8828,-82.945
515,20,9,2016,Autumn,1370,Gizzard Shad,136,23,41.8828,-82.945
515,20,9,2016,Autumn,1371,Gizzard Shad,137,26,41.8828,-82.945
515,20,9,2016,Autumn,1372,Gizzard Shad,139,25,41.8828,-82.945
520,19,9,2016,Autumn,203,White Bass,127,29,41.5653,-82.754
522,21,9,2016,Autumn,1626,White Bass,93,9,41.7859,-82.7526
523,21,9,2016,Autumn,1678,White Bass,108,17,41.8717,-82.7532
524,21,9,2016,Autumn,1753,White Bass,109,14,41.9646,-82.7448
525,19,9,2016,Autumn,148,White Bass,96,12,41.5615,-82.6445
515,20,9,2016,Autumn,1378,Emerald Shiner,63,3,41.8828,-82.945
515,20,9,2016,Autumn,1379,Spottail Shiner,77,5,41.8828,-82.945
515,20,9,2016,Autumn,1380,Spottail Shiner,76,5,41.8828,-82.945
515,20,9,2016,Autumn,1381,Spottail Shiner,79,5,41.8828,-82.945
515,20,9,2016,Autumn,1382,Spottail Shiner,83,6,41.8828,-82.945
515,20,9,2016,Autumn,1383,Spottail Shiner,71,4,41.8828,-82.945
515,20,9,2016,Autumn,1384,Spottail Shiner,36,0.4,41.8828,-82.945
515,20,9,2016,Autumn,1385,Spottail Shiner,40,0.4,41.8828,-82.945
515,20,9,2016,Autumn,1386,Spottail Shiner,36,0.4,41.8828,-82.945
515,20,9,2016,Autumn,1387,Spottail Shiner,33,0.4,41.8828,-82.945
515,20,9,2016,Autumn,1388,Spottail Shiner,37,0.4,41.8828,-82.945
515,20,9,2016,Autumn,1389,Trout Perch,67,4,41.8828,-82.945
515,20,9,2016,Autumn,1390,Trout Perch,68,3,41.8828,-82.945
515,20,9,2016,Autumn,1391,Trout Perch,63,3,41.8828,-82.945
515,20,9,2016,Autumn,1392,Trout Perch,70,3,41.8828,-82.945
515,20,9,2016,Autumn,1393,Trout Perch,67,3,41.8828,-82.945
515,20,9,2016,Autumn,1394,Trout Perch,99,7,41.8828,-82.945
515,20,9,2016,Autumn,1395,White Perch,85,9,41.8828,-82.945
515,20,9,2016,Autumn,1396,White Perch,94,11,41.8828,-82.945
515,20,9,2016,Autumn,1397,White Perch,109,15,41.8828,-82.945
515,20,9,2016,Autumn,1398,White Perch,84,8,41.8828,-82.945
515,20,9,2016,Autumn,1399,White Perch,76,6,41.8828,-82.945
515,20,9,2016,Autumn,1401,Channel Catfish,511,1450,41.8828,-82.945
515,20,9,2016,Autumn,1402,Freshwater Drum,579,2022,41.8828,-82.945
515,20,9,2016,Autumn,1403,Freshwater Drum,401,690,41.8828,-82.945
515,20,9,2016,Autumn,1404,Freshwater Drum,504,1610,41.8828,-82.945
515,20,9,2016,Autumn,1405,Freshwater Drum,507,1458,41.8828,-82.945
515,20,9,2016,Autumn,1406,Freshwater Drum,421,875,41.8828,-82.945
519,20,9,2016,Autumn,1407,Silver Chub,148,30,41.9586,-82.8482
519,20,9,2016,Autumn,1408,Silver Chub,151,34,41.9586,-82.8482
519,20,9,2016,Autumn,1409,Silver Chub,148,34,41.9586,-82.8482
519,20,9,2016,Autumn,1410,Silver Chub,141,27,41.9586,-82.8482
519,20,9,2016,Autumn,1411,Silver Chub,149,33,41.9586,-82.8482
519,20,9,2016,Autumn,1412,Silver Chub,145,31,41.9586,-82.8482
519,20,9,2016,Autumn,1413,Silver Chub,162,42,41.9586,-82.8482
519,20,9,2016,Autumn,1414,Silver Chub,148,32,41.9586,-82.8482
519,20,9,2016,Autumn,1415,Silver Chub,142,28,41.9586,-82.8482
519,20,9,2016,Autumn,1416,Silver Chub,143,30,41.9586,-82.8482
519,20,9,2016,Autumn,1417,Walleye,279,165,41.9586,-82.8482
519,20,9,2016,Autumn,1418,Walleye,285,180,41.9586,-82.8482
519,20,9,2016,Autumn,1419,Walleye,281,170,41.9586,-82.8482
519,20,9,2016,Autumn,1420,Walleye,277,163,41.9586,-82.8482
519,20,9,2016,Autumn,1421,Walleye,257,126,41.9586,-82.8482
519,20,9,2016,Autumn,1422,Gizzard Shad,126,19,41.9586,-82.8482
519,20,9,2016,Autumn,1423,Gizzard Shad,116,16,41.9586,-82.8482
519,20,9,2016,Autumn,1424,Gizzard Shad,119,17,41.9586,-82.8482
519,20,9,2016,Autumn,1425,Gizzard Shad,112,14,41.9586,-82.8482
519,20,9,2016,Autumn,1426,Gizzard Shad,120,18,41.9586,-82.8482
519,20,9,2016,Autumn,1427,Gizzard Shad,159,40,41.9586,-82.8482
519,20,9,2016,Autumn,1428,Gizzard Shad,168,44,41.9586,-82.8482
519,20,9,2016,Autumn,1429,Gizzard Shad,173,49,41.9586,-82.8482
519,20,9,2016,Autumn,1430,Gizzard Shad,160,41,41.9586,-82.8482
519,20,9,2016,Autumn,1431,Gizzard Shad,168,50,41.9586,-82.8482
519,20,9,2016,Autumn,1432,Walleye,150,25,41.9586,-82.8482
519,20,9,2016,Autumn,1433,Spottail Shiner,38,0.6,41.9586,-82.8482
519,20,9,2016,Autumn,1434,Spottail Shiner,37,0.6,41.9586,-82.8482
519,20,9,2016,Autumn,1435,Spottail Shiner,40,0.6,41.9586,-82.8482
519,20,9,2016,Autumn,1436,Spottail Shiner,35,0.6,41.9586,-82.8482
519,20,9,2016,Autumn,1437,Spottail Shiner,33,0.6,41.9586,-82.8482
519,20,9,2016,Autumn,1438,Round Goby,112,22,41.9586,-82.8482
519,20,9,2016,Autumn,1439,Spottail Shiner,77,5,41.9586,-82.8482
519,20,9,2016,Autumn,1440,Spottail Shiner,105,13,41.9586,-82.8482
519,20,9,2016,Autumn,1441,Spottail Shiner,88,7,41.9586,-82.8482
519,20,9,2016,Autumn,1442,Spottail Shiner,73,5,41.9586,-82.8482
519,20,9,2016,Autumn,1443,Spottail Shiner,83,6,41.9586,-82.8482
525,19,9,2016,Autumn,149,White Bass,139,32,41.5615,-82.6445
525,19,9,2016,Autumn,150,White Bass,131,28,41.5615,-82.6445
525,19,9,2016,Autumn,151,White Bass,95,9,41.5615,-82.6445
526,22,9,2016,Autumn,2193,White Bass,149,40.5,41.6787,-82.646
519,20,9,2016,Autumn,1448,Yellow Perch,175,68,41.9586,-82.8482
519,20,9,2016,Autumn,1449,Yellow Perch,221,125,41.9586,-82.8482
519,20,9,2016,Autumn,1450,Yellow Perch,183,65,41.9586,-82.8482
519,20,9,2016,Autumn,1451,Yellow Perch,180,75,41.9586,-82.8482
519,20,9,2016,Autumn,1452,Yellow Perch,167,53,41.9586,-82.8482
519,20,9,2016,Autumn,1453,Yellow Perch,196,88,41.9586,-82.8482
519,20,9,2016,Autumn,1454,Yellow Perch,184,74,41.9586,-82.8482
519,20,9,2016,Autumn,1455,Yellow Perch,157,44,41.9586,-82.8482
519,20,9,2016,Autumn,1456,Yellow Perch,190,81,41.9586,-82.8482
519,20,9,2016,Autumn,1457,Yellow Perch,166,57,41.9586,-82.8482
519,20,9,2016,Autumn,1458,Yellow Perch,137,31,41.9586,-82.8482
519,20,9,2016,Autumn,1459,Yellow Perch,151,41,41.9586,-82.8482
519,20,9,2016,Autumn,1460,Yellow Perch,137,33,41.9586,-82.8482
519,20,9,2016,Autumn,1461,Yellow Perch,121,21,41.9586,-82.8482
519,20,9,2016,Autumn,1462,Yellow Perch,93,11,41.9586,-82.8482
519,20,9,2016,Autumn,1463,Yellow Perch,88,7,41.9586,-82.8482
519,20,9,2016,Autumn,1464,Yellow Perch,87,8,41.9586,-82.8482
519,20,9,2016,Autumn,1465,Yellow Perch,104,11,41.9586,-82.8482
519,20,9,2016,Autumn,1466,Yellow Perch,74,6,41.9586,-82.8482
519,20,9,2016,Autumn,1467,White Perch,102,16,41.9586,-82.8482
519,20,9,2016,Autumn,1468,White Perch,80,7,41.9586,-82.8482
519,20,9,2016,Autumn,1469,White Perch,99,14,41.9586,-82.8482
519,20,9,2016,Autumn,1470,White Perch,95,11,41.9586,-82.8482
519,20,9,2016,Autumn,1471,White Perch,94,11,41.9586,-82.8482
519,20,9,2016,Autumn,1472,White Perch,197,99,41.9586,-82.8482
519,20,9,2016,Autumn,1473,White Perch,158,59,41.9586,-82.8482
519,20,9,2016,Autumn,1474,White Perch,182,91,41.9586,-82.8482
519,20,9,2016,Autumn,1475,White Perch,166,64,41.9586,-82.8482
519,20,9,2016,Autumn,1476,White Perch,161,54,41.9586,-82.8482
519,20,9,2016,Autumn,1477,Freshwater Drum,600,2534,41.9586,-82.8482
519,20,9,2016,Autumn,1478,Freshwater Drum,545,1766,41.9586,-82.8482
519,20,9,2016,Autumn,1479,Freshwater Drum,481,1168,41.9586,-82.8482
518,20,9,2016,Autumn,1480,White Sucker,282,264,41.8592,-82.8538
518,20,9,2016,Autumn,1481,Walleye,294,188,41.8592,-82.8538
518,20,9,2016,Autumn,1482,Walleye,284,172,41.8592,-82.8538
518,20,9,2016,Autumn,1483,Walleye,299,200,41.8592,-82.8538
518,20,9,2016,Autumn,1484,Walleye,260,132,41.8592,-82.8538
518,20,9,2016,Autumn,1485,Walleye,299,215,41.8592,-82.8538
518,20,9,2016,Autumn,1486,Walleye,438,703,41.8592,-82.8538
518,20,9,2016,Autumn,1487,Walleye,380,425,41.8592,-82.8538
518,20,9,2016,Autumn,1488,Walleye,374,466,41.8592,-82.8538
518,20,9,2016,Autumn,1489,Walleye,378,400,41.8592,-82.8538
518,20,9,2016,Autumn,1490,Walleye,366,449,41.8592,-82.8538
518,20,9,2016,Autumn,1491,Walleye,148,24,41.8592,-82.8538
518,20,9,2016,Autumn,1492,Walleye,174,41,41.8592,-82.8538
518,20,9,2016,Autumn,1493,Walleye,131,18,41.8592,-82.8538
518,20,9,2016,Autumn,1494,Walleye,132,16,41.8592,-82.8538
518,20,9,2016,Autumn,1495,Yellow Perch,195,82,41.8592,-82.8538
518,20,9,2016,Autumn,1496,Yellow Perch,182,71,41.8592,-82.8538
518,20,9,2016,Autumn,1497,Yellow Perch,193,72,41.8592,-82.8538
518,20,9,2016,Autumn,1498,Yellow Perch,183,76,41.8592,-82.8538
518,20,9,2016,Autumn,1499,Yellow Perch,202,96,41.8592,-82.8538
518,20,9,2016,Autumn,1500,Yellow Perch,191,80,41.8592,-82.8538
518,20,9,2016,Autumn,1501,Yellow Perch,189,80,41.8592,-82.8538
518,20,9,2016,Autumn,1502,Yellow Perch,195,89,41.8592,-82.8538
518,20,9,2016,Autumn,1503,Yellow Perch,185,75,41.8592,-82.8538
518,20,9,2016,Autumn,1504,Yellow Perch,139,28,41.8592,-82.8538
518,20,9,2016,Autumn,1505,Yellow Perch,153,37,41.8592,-82.8538
518,20,9,2016,Autumn,1506,Yellow Perch,154,40,41.8592,-82.8538
518,20,9,2016,Autumn,1507,Yellow Perch,180,70,41.8592,-82.8538
518,20,9,2016,Autumn,1508,Yellow Perch,169,55,41.8592,-82.8538
518,20,9,2016,Autumn,1509,Yellow Perch,105,12,41.8592,-82.8538
518,20,9,2016,Autumn,1510,Yellow Perch,84,5.5,41.8592,-82.8538
518,20,9,2016,Autumn,1511,Yellow Perch,101,10.5,41.8592,-82.8538
518,20,9,2016,Autumn,1512,Yellow Perch,96,8.5,41.8592,-82.8538
518,20,9,2016,Autumn,1513,Yellow Perch,81,6,41.8592,-82.8538
518,20,9,2016,Autumn,1514,Gizzard Shad,132,19,41.8592,-82.8538
518,20,9,2016,Autumn,1515,Gizzard Shad,61,3,41.8592,-82.8538
518,20,9,2016,Autumn,1516,Gizzard Shad,110,12.5,41.8592,-82.8538
518,20,9,2016,Autumn,1517,Gizzard Shad,122,16.5,41.8592,-82.8538
518,20,9,2016,Autumn,1518,Gizzard Shad,124,17,41.8592,-82.8538
518,20,9,2016,Autumn,1519,Gizzard Shad,84,5,41.8592,-82.8538
518,20,9,2016,Autumn,1520,Round Goby,73,6,41.8592,-82.8538
518,20,9,2016,Autumn,1521,Round Goby,133,34.5,41.8592,-82.8538
518,20,9,2016,Autumn,1522,Round Goby,69,5,41.8592,-82.8538
518,20,9,2016,Autumn,1523,Round Goby,118,25.5,41.8592,-82.8538
518,20,9,2016,Autumn,1524,Round Goby,85,9,41.8592,-82.8538
518,20,9,2016,Autumn,1525,White Perch,199,101,41.8592,-82.8538
518,20,9,2016,Autumn,1526,White Perch,177,78.5,41.8592,-82.8538
518,20,9,2016,Autumn,1527,White Perch,101,14,41.8592,-82.8538
518,20,9,2016,Autumn,1528,White Perch,82,6,41.8592,-82.8538
518,20,9,2016,Autumn,1529,White Perch,89,9,41.8592,-82.8538
518,20,9,2016,Autumn,1530,White Perch,85,7,41.8592,-82.8538
518,20,9,2016,Autumn,1531,White Perch,103,12.5,41.8592,-82.8538
518,20,9,2016,Autumn,1532,Trout Perch,73,3,41.8592,-82.8538
518,20,9,2016,Autumn,1533,Trout Perch,63,1.5,41.8592,-82.8538
518,20,9,2016,Autumn,1534,Trout Perch,95,7,41.8592,-82.8538
518,20,9,2016,Autumn,1535,Trout Perch,73,2.5,41.8592,-82.8538
518,20,9,2016,Autumn,1536,Trout Perch,65,2,41.8592,-82.8538
518,20,9,2016,Autumn,1537,Spottail Shiner,71,3,41.8592,-82.8538
518,20,9,2016,Autumn,1538,Spottail Shiner,42,0.5,41.8592,-82.8538
518,20,9,2016,Autumn,1539,Spottail Shiner,33,0.5,41.8592,-82.8538
518,20,9,2016,Autumn,1540,Freshwater Drum,311,326,41.8592,-82.8538
518,20,9,2016,Autumn,1541,Freshwater Drum,581,2466,41.8592,-82.8538
518,20,9,2016,Autumn,1542,Freshwater Drum,410,714,41.8592,-82.8538
518,20,9,2016,Autumn,1543,Freshwater Drum,455,989,41.8592,-82.8538
521,21,9,2016,Autumn,1545,Channel Catfish,435,980.5,41.6829,-82.7552
521,21,9,2016,Autumn,1546,Channel Catfish,457,919,41.6829,-82.7552
521,21,9,2016,Autumn,1547,Walleye,279,160,41.6829,-82.7552
521,21,9,2016,Autumn,1548,Walleye,335,285,41.6829,-82.7552
521,21,9,2016,Autumn,1549,Walleye,398,525,41.6829,-82.7552
521,21,9,2016,Autumn,1550,Walleye,394,502,41.6829,-82.7552
521,21,9,2016,Autumn,1551,Walleye,167,35,41.6829,-82.7552
521,21,9,2016,Autumn,1552,Yellow Perch,200,87,41.6829,-82.7552
521,21,9,2016,Autumn,1553,Yellow Perch,190,79,41.6829,-82.7552
521,21,9,2016,Autumn,1554,Yellow Perch,210,120,41.6829,-82.7552
521,21,9,2016,Autumn,1555,Yellow Perch,159,47,41.6829,-82.7552
521,21,9,2016,Autumn,1556,Yellow Perch,166,53,41.6829,-82.7552
521,21,9,2016,Autumn,1557,Round Goby,98,14,41.6829,-82.7552
521,21,9,2016,Autumn,1558,Round Goby,82,6,41.6829,-82.7552
521,21,9,2016,Autumn,1559,Round Goby,60,2,41.6829,-82.7552
521,21,9,2016,Autumn,1561,Gizzard Shad,116,13,41.6829,-82.7552
521,21,9,2016,Autumn,1562,Gizzard Shad,140,23,41.6829,-82.7552
521,21,9,2016,Autumn,1563,Gizzard Shad,150,31,41.6829,-82.7552
521,21,9,2016,Autumn,1564,Gizzard Shad,107,10,41.6829,-82.7552
521,21,9,2016,Autumn,1565,Gizzard Shad,113,12,41.6829,-82.7552
521,21,9,2016,Autumn,1566,Smallmouth Bass,142,41,41.6829,-82.7552
521,21,9,2016,Autumn,1568,Freshwater Drum,610,2180,41.6829,-82.7552
522,21,9,2016,Autumn,1569,Channel Catfish,491,1085,41.7859,-82.7526
522,21,9,2016,Autumn,1570,Channel Catfish,562,1792,41.7859,-82.7526
522,21,9,2016,Autumn,1571,Channel Catfish,454,772,41.7859,-82.7526
522,21,9,2016,Autumn,1572,Channel Catfish,389,644,41.7859,-82.7526
522,21,9,2016,Autumn,1573,Channel Catfish,507,1312,41.7859,-82.7526
522,21,9,2016,Autumn,1574,Yellow Perch,94,7,41.7859,-82.7526
522,21,9,2016,Autumn,1575,Yellow Perch,97,8,41.7859,-82.7526
522,21,9,2016,Autumn,1576,Yellow Perch,101,9,41.7859,-82.7526
522,21,9,2016,Autumn,1577,Yellow Perch,97,7,41.7859,-82.7526
522,21,9,2016,Autumn,1578,Yellow Perch,99,8,41.7859,-82.7526
522,21,9,2016,Autumn,1579,Gizzard Shad,144,26,41.7859,-82.7526
522,21,9,2016,Autumn,1580,Gizzard Shad,140,25,41.7859,-82.7526
522,21,9,2016,Autumn,1581,Gizzard Shad,187,61,41.7859,-82.7526
522,21,9,2016,Autumn,1582,Gizzard Shad,111,12,41.7859,-82.7526
522,21,9,2016,Autumn,1583,Gizzard Shad,101,10,41.7859,-82.7526
522,21,9,2016,Autumn,1584,Gizzard Shad,115,11,41.7859,-82.7526
522,21,9,2016,Autumn,1585,Gizzard Shad,90,7,41.7859,-82.7526
522,21,9,2016,Autumn,1586,Yellow Perch,188,67,41.7859,-82.7526
522,21,9,2016,Autumn,1587,Yellow Perch,208,106,41.7859,-82.7526
522,21,9,2016,Autumn,1588,Yellow Perch,196,99,41.7859,-82.7526
522,21,9,2016,Autumn,1589,Yellow Perch,198,94,41.7859,-82.7526
522,21,9,2016,Autumn,1590,Yellow Perch,198,88,41.7859,-82.7526
522,21,9,2016,Autumn,1591,Yellow Perch,223,141,41.7859,-82.7526
522,21,9,2016,Autumn,1592,Yellow Perch,201,94,41.7859,-82.7526
522,21,9,2016,Autumn,1593,Yellow Perch,189,78,41.7859,-82.7526
522,21,9,2016,Autumn,1594,Yellow Perch,198,88,41.7859,-82.7526
522,21,9,2016,Autumn,1595,Yellow Perch,191,83,41.7859,-82.7526
522,21,9,2016,Autumn,1596,Yellow Perch,160,46,41.7859,-82.7526
522,21,9,2016,Autumn,1597,Yellow Perch,150,37,41.7859,-82.7526
522,21,9,2016,Autumn,1598,Yellow Perch,161,49,41.7859,-82.7526
522,21,9,2016,Autumn,1599,Yellow Perch,155,37,41.7859,-82.7526
522,21,9,2016,Autumn,1600,Yellow Perch,161,51,41.7859,-82.7526
522,21,9,2016,Autumn,1601,White Perch,272,314,41.7859,-82.7526
522,21,9,2016,Autumn,1602,White Perch,228,206,41.7859,-82.7526
522,21,9,2016,Autumn,1603,White Perch,193,114,41.7859,-82.7526
522,21,9,2016,Autumn,1604,White Perch,159,61,41.7859,-82.7526
522,21,9,2016,Autumn,1605,White Perch,150,47,41.7859,-82.7526
522,21,9,2016,Autumn,1606,White Perch,163,67,41.7859,-82.7526
522,21,9,2016,Autumn,1607,White Perch,164,62,41.7859,-82.7526
522,21,9,2016,Autumn,1608,White Perch,102,12,41.7859,-82.7526
522,21,9,2016,Autumn,1609,White Perch,71,5,41.7859,-82.7526
522,21,9,2016,Autumn,1610,White Perch,76,6,41.7859,-82.7526
522,21,9,2016,Autumn,1611,White Perch,79,8,41.7859,-82.7526
522,21,9,2016,Autumn,1612,White Perch,104,16,41.7859,-82.7526
522,21,9,2016,Autumn,1613,Walleye,175,41,41.7859,-82.7526
522,21,9,2016,Autumn,1614,Walleye,309,234,41.7859,-82.7526
522,21,9,2016,Autumn,1615,Walleye,265,145,41.7859,-82.7526
522,21,9,2016,Autumn,1616,Walleye,278,180,41.7859,-82.7526
522,21,9,2016,Autumn,1617,Walleye,278,170,41.7859,-82.7526
522,21,9,2016,Autumn,1618,Walleye,277,156,41.7859,-82.7526
522,21,9,2016,Autumn,1619,Walleye,467,793,41.7859,-82.7526
522,21,9,2016,Autumn,1620,Walleye,430,635,41.7859,-82.7526
522,21,9,2016,Autumn,1621,Walleye,414,573,41.7859,-82.7526
522,21,9,2016,Autumn,1622,Shorthead Redhorse,476,972,41.7859,-82.7526
522,21,9,2016,Autumn,1623,Trout Perch,104,9,41.7859,-82.7526
522,21,9,2016,Autumn,1624,Trout Perch,66,3,41.7859,-82.7526
522,21,9,2016,Autumn,1625,Trout Perch,78,4,41.7859,-82.7526
528,21,9,2016,Autumn,1810,White Bass,98,10,41.9757,-82.6505
522,21,9,2016,Autumn,1627,Emerald Shiner,73,3,41.7859,-82.7526
522,21,9,2016,Autumn,1628,Emerald Shiner,72,3,41.7859,-82.7526
522,21,9,2016,Autumn,1629,Emerald Shiner,78,4,41.7859,-82.7526
522,21,9,2016,Autumn,1630,Emerald Shiner,79,3,41.7859,-82.7526
522,21,9,2016,Autumn,1631,Round Goby,56,2,41.7859,-82.7526
522,21,9,2016,Autumn,1632,Round Goby,66,4,41.7859,-82.7526
523,21,9,2016,Autumn,1633,Lake Sturgeon,535,756,41.8717,-82.7532
523,21,9,2016,Autumn,1634,Yellow Perch,88,4,41.8717,-82.7532
523,21,9,2016,Autumn,1635,Yellow Perch,81,5,41.8717,-82.7532
523,21,9,2016,Autumn,1636,Yellow Perch,98,8,41.8717,-82.7532
523,21,9,2016,Autumn,1637,Yellow Perch,90,8,41.8717,-82.7532
523,21,9,2016,Autumn,1638,Yellow Perch,94,9,41.8717,-82.7532
523,21,9,2016,Autumn,1639,Yellow Perch,136,33,41.8717,-82.7532
523,21,9,2016,Autumn,1640,Yellow Perch,171,59,41.8717,-82.7532
523,21,9,2016,Autumn,1641,Yellow Perch,163,51,41.8717,-82.7532
523,21,9,2016,Autumn,1642,Yellow Perch,166,58,41.8717,-82.7532
523,21,9,2016,Autumn,1643,Yellow Perch,149,42,41.8717,-82.7532
523,21,9,2016,Autumn,1644,Yellow Perch,209,112,41.8717,-82.7532
523,21,9,2016,Autumn,1645,Yellow Perch,179,74,41.8717,-82.7532
523,21,9,2016,Autumn,1646,Yellow Perch,204,96,41.8717,-82.7532
523,21,9,2016,Autumn,1647,Yellow Perch,185,83,41.8717,-82.7532
523,21,9,2016,Autumn,1648,Yellow Perch,199,90,41.8717,-82.7532
523,21,9,2016,Autumn,1649,Yellow Perch,180,73,41.8717,-82.7532
